subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time stamp
,VideoCenteredNoDelay,294.0063,318.137,19.18854,3.74823,6.201407
,VideoCenteredNoDelay,305.329,336.5322,0.7267019,3.81015,6.257122
,VideoCenteredNoDelay,312.6359,345.8879,355.2341,1.324951,6.301546
,VideoCenteredNoDelay,318.3807,342.3828,0.4636926,-122.4801,6.357257
,VideoCenteredNoDelay,319.8647,342.1783,0.7982674,0.7512512,6.40157
,VideoCenteredNoDelay,327.6208,343.4746,3.566364,1.418915,6.457357
,VideoCenteredNoDelay,329.7105,347.2545,0.5601563,0.9893799,6.501396
,VideoCenteredNoDelay,335.8922,353.1104,354.6579,0.5410156,6.557298
,VideoCenteredNoDelay,341.8839,356.9184,351.7323,1.181152,6.601758
,VideoCenteredNoDelay,347.8372,359.3103,349.7875,0.6365356,6.657387
,VideoCenteredNoDelay,346.6192,358.2788,352.0174,-0.5014038,6.701792
,VideoCenteredNoDelay,340.7628,356.1546,355.5662,-0.3407593,6.756938
,VideoCenteredNoDelay,336.2296,355.4204,0.5991461,-118.4646,6.801541
,VideoCenteredNoDelay,330.5653,355.8772,3.812659,-1.492798,6.85711
,VideoCenteredNoDelay,329.6353,355.6812,3.405231,0.09692383,6.901576
,VideoCenteredNoDelay,331.0065,356.7396,3.176491,0.2690735,6.956935
,VideoCenteredNoDelay,331.1115,357.6886,3.527575,0.1808777,7.00136
,VideoCenteredNoDelay,331.0664,358.9904,3.853519,0.1727295,7.056927
,VideoCenteredNoDelay,331.6957,359.6263,4.091708,0.2532654,7.103861
,VideoCenteredNoDelay,333.5969,359.6443,4.593679,0.2666931,7.15692
subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time stamp
,VideoCenteredNoDelay,0,0,0,0,0
,VideoCenteredNoDelay,0,0,0,0,0.06
,VideoCenteredNoDelay,350.1341,2.165032,358.4574,-0.0461731,0.1017014
,VideoCenteredNoDelay,350.1474,2.133406,358.3424,-0.01660156,0.1573064
,VideoCenteredNoDelay,350.1439,2.084044,358.3196,0.005157471,0.2016325
,VideoCenteredNoDelay,350.2817,1.987158,358.2779,0.02075195,0.2572265
,VideoCenteredNoDelay,350.4308,1.917753,358.2724,0.03240967,0.3016923
,VideoCenteredNoDelay,350.9025,1.772613,358.2356,0.1035767,0.3572687
,VideoCenteredNoDelay,351.6746,1.74459,358.0782,0.09310913,0.4017746
,VideoCenteredNoDelay,352.6417,1.862203,357.9425,0.08929443,0.4572879
,VideoCenteredNoDelay,352.8991,2.030591,357.9932,0.04837036,0.5017561
,VideoCenteredNoDelay,352.8233,1.942146,358.0204,0.008178711,0.5572302
,VideoCenteredNoDelay,352.7947,1.855252,358.0454,0.01126099,0.6014848
,VideoCenteredNoDelay,352.8327,1.671346,358.1112,0.01376343,0.6572498
,VideoCenteredNoDelay,352.9736,1.57116,358.1454,0.03341675,0.7018799
,VideoCenteredNoDelay,352.9814,1.526796,358.255,-0.01971436,0.7573141
,VideoCenteredNoDelay,352.1468,1.607851,358.8932,-0.01898193,0.8015521
,VideoCenteredNoDelay,351.8034,1.701305,359.9373,0.1636353,0.8573983
,VideoCenteredNoDelay,351.0503,1.372629,0.7136751,-0.1804504,0.9016722
,VideoCenteredNoDelay,350.0924,0.8504269,1.160751,-0.1296387,0.9572168
,VideoCenteredNoDelay,349.6966,0.2502978,0.9393165,-0.02655029,1.001786
,VideoCenteredNoDelay,350.3241,0.3943358,0.03329512,0.1328125,1.057302
,VideoCenteredNoDelay,350.3879,0.4893179,359.9746,-0.01889038,1.101564
,VideoCenteredNoDelay,350.5284,359.8863,0.1874557,151.914,1.157104
,VideoCenteredNoDelay,350.8596,359.0631,0.2192374,-0.1099854,1.201764
,VideoCenteredNoDelay,351.2374,357.9661,0.3005522,-0.1000977,1.257211
,VideoCenteredNoDelay,351.2577,357.5295,0.5609332,-0.03536987,1.301725
,VideoCenteredNoDelay,351.4718,357.6324,0.687728,0.1092224,1.35722
,VideoCenteredNoDelay,351.9129,357.774,0.7497714,0.09710693,1.401752
,VideoCenteredNoDelay,353.1329,357.8072,0.5455216,0.1929626,1.457493
,VideoCenteredNoDelay,354.1573,357.9474,359.9587,115.6124,1.501871
,VideoCenteredNoDelay,355.0798,358.1194,359.6018,0.1418457,1.557255
,VideoCenteredNoDelay,355.7036,358.4006,359.6443,0.1630249,1.601821
,VideoCenteredNoDelay,356.2762,358.814,359.9056,0.08776855,1.657373
,VideoCenteredNoDelay,356.5336,358.8614,0.05671021,-0.01416016,1.701669
,VideoCenteredNoDelay,357.0952,358.5676,0.1732894,0.04391479,1.757105
,VideoCenteredNoDelay,357.7441,358.3058,0.2995627,0.06002808,1.80161
,VideoCenteredNoDelay,359.0127,357.9368,0.6732027,0.1950684,1.857441
,VideoCenteredNoDelay,359.9349,357.5235,1.256422,0.06799316,1.901764
,VideoCenteredNoDelay,0.7126277,357.4917,1.999801,0.1082153,1.957256
,VideoCenteredNoDelay,0.7856787,357.5449,2.49403,-0.01773071,2.001694
,VideoCenteredNoDelay,0.806117,356.8042,2.79459,-0.2301025,2.057209
,VideoCenteredNoDelay,0.6263055,355.7534,2.82302,-0.3032837,2.101761
,VideoCenteredNoDelay,0.6659428,355.0385,2.66222,-0.04736328,2.16
,VideoCenteredNoDelay,0.6787471,355.2702,2.341271,0.1052856,2.206864
,VideoCenteredNoDelay,0.6537831,356.4845,2.086102,0.3543091,2.252299
,VideoCenteredNoDelay,0.3738602,358.3572,2.282951,0.4563599,2.308271
,VideoCenteredNoDelay,0.267367,359.7964,2.625265,0.3013306,2.353327
,VideoCenteredNoDelay,0.1789621,0.8791959,2.756651,0.002173662,2.409267
,VideoCenteredNoDelay,0.1280017,1.076535,2.624851,-0.02678347,2.453221
,VideoCenteredNoDelay,0.08031382,0.5384287,2.275132,-0.1124144,2.510657
,VideoCenteredNoDelay,0.1185364,359.7814,1.953485,357.7451,2.554672
,VideoCenteredNoDelay,0.3765053,358.9931,1.694772,-0.1427612,2.608752
,VideoCenteredNoDelay,0.4430827,358.4401,1.672423,-0.1332092,2.65324
,VideoCenteredNoDelay,0.3251363,357.8205,1.639736,-0.148407,2.708952
,VideoCenteredNoDelay,0.3144394,357.2371,1.552907,-0.1012573,2.753419
,VideoCenteredNoDelay,0.6154677,357.0067,1.286366,0.06332397,2.808855
,VideoCenteredNoDelay,0.9232496,357.6805,1.111228,0.1983948,2.853296
,VideoCenteredNoDelay,0.8960955,359.0038,1.233217,0.2806091,2.909067
,VideoCenteredNoDelay,0.5736685,359.8192,1.611375,0.1085205,2.953336
,VideoCenteredNoDelay,0.2206498,359.9521,1.804288,-0.02276611,3.008772
,VideoCenteredNoDelay,359.9257,359.4888,1.674311,149.0697,3.053488
,VideoCenteredNoDelay,359.8304,358.4685,1.238284,-0.1939392,3.109213
,VideoCenteredNoDelay,359.8249,357.6135,0.8855351,-0.1539612,3.153335
,VideoCenteredNoDelay,359.8736,356.4523,0.6215082,-0.15979,3.208994
,VideoCenteredNoDelay,359.951,355.6934,0.4652854,-0.1048889,3.253191
,VideoCenteredNoDelay,359.8701,355.388,0.3591195,-0.03808594,3.311203
,VideoCenteredNoDelay,359.7074,355.4577,0.5217486,-0.01611328,3.35349
,VideoCenteredNoDelay,359.6112,355.8279,0.7301929,0.1115417,3.409023
,VideoCenteredNoDelay,359.7689,356.3731,0.857868,0.1388855,3.453328
,VideoCenteredNoDelay,359.6724,356.9637,1.192926,0.02432251,3.509151
,VideoCenteredNoDelay,359.6577,357.3479,1.39031,0.06365967,3.553252
,VideoCenteredNoDelay,359.6476,357.5398,1.486969,0.03640747,3.608892
,VideoCenteredNoDelay,359.6824,357.715,1.538239,0.0324707,3.653524
,VideoCenteredNoDelay,359.7238,357.7261,1.476221,-0.001251221,3.709198
,VideoCenteredNoDelay,359.7121,357.2021,1.256902,-0.1045837,3.754375
,VideoCenteredNoDelay,0.2205221,356.2671,1.298777,-0.1395874,3.809327
,VideoCenteredNoDelay,1.620724,356.2985,1.924186,0.1325684,3.853307
,VideoCenteredNoDelay,6.207042,354.5541,0.002693625,-0.5436707,3.90898
,VideoCenteredNoDelay,11.03093,352.8024,357.79,-0.5823669,3.953514
,VideoCenteredNoDelay,21.90035,352.798,358.4021,2.029663,4.008937
,VideoCenteredNoDelay,21.61735,352.0397,0.152304,-0.3906555,4.053358
,VideoCenteredNoDelay,21.17419,351.7415,358.6982,-0.06497192,4.108995
,VideoCenteredNoDelay,19.30498,351.803,358.387,-0.4132996,4.153494
,VideoCenteredNoDelay,18.02406,350.683,357.8342,-0.1009521,4.209115
,VideoCenteredNoDelay,16.86244,349.7972,357.6293,-0.1696472,4.253545
,VideoCenteredNoDelay,16.45995,349.9953,358.5292,0.1690063,4.310052
,VideoCenteredNoDelay,15.65767,349.0962,358.2003,-0.6424561,4.353452
,VideoCenteredNoDelay,14.28715,345.1964,356.4693,-0.8676453,4.409324
,VideoCenteredNoDelay,13.66706,340.3819,355.6373,-1.091522,4.453158
,VideoCenteredNoDelay,12.26155,329.3728,354.9396,-1.78772,4.509004
,VideoCenteredNoDelay,10.33106,319.4066,354.0271,-1.95929,4.553382
,VideoCenteredNoDelay,8.928399,305.8457,352.8359,-2.007965,4.609262
,VideoCenteredNoDelay,10.60461,293.6385,351.4878,-2.170013,4.653439
,VideoCenteredNoDelay,11.10607,276.9233,351.1671,-1.979767,4.709062
,VideoCenteredNoDelay,10.74397,264.2553,351.5068,-1.783203,4.753505
,VideoCenteredNoDelay,9.988767,251.5807,352.0569,-1.269592,4.80902
,VideoCenteredNoDelay,9.05374,241.9877,353.1923,-1.019745,4.853333
,VideoCenteredNoDelay,8.367961,231.1474,355.391,-0.6843872,4.908832
,VideoCenteredNoDelay,8.082664,223.6104,357.578,-0.5153198,4.953465
,VideoCenteredNoDelay,7.9244,214.3851,358.9224,-0.8063965,5.008589
,VideoCenteredNoDelay,8.07866,208.7245,359.5107,-0.4486084,5.053203
,VideoCenteredNoDelay,7.274182,205.4026,0.1164682,-0.3796844,5.108562
,VideoCenteredNoDelay,7.074837,205.4881,359.4793,-0.09954834,5.152847
,VideoCenteredNoDelay,8.577662,207.3342,358.95,0.2513123,5.208867
,VideoCenteredNoDelay,9.885299,209.9369,359.9366,0.7384338,5.253154
,VideoCenteredNoDelay,8.217595,213.3523,0.7209727,0.6444092,5.308934
,VideoCenteredNoDelay,6.174439,215.6037,0.391833,0.4934082,5.353
,VideoCenteredNoDelay,3.260068,217.2938,0.07444865,0.2210388,5.408655
,VideoCenteredNoDelay,1.225216,217.6086,0.07042967,-203.0462,5.453412
,VideoCenteredNoDelay,357.9173,217.1958,0.03299326,-0.7138977,5.509611
,VideoCenteredNoDelay,354.6353,215.6691,1.042874,-1.047089,5.553333
,VideoCenteredNoDelay,349.8842,211.6826,3.370915,-1.360443,5.609199
,VideoCenteredNoDelay,344.3571,207.2657,6.215203,-1.792267,5.653441
,VideoCenteredNoDelay,338.4173,202.1953,9.564297,-1.264191,5.709088
,VideoCenteredNoDelay,336.0045,200.6328,11.69336,-0.3530579,5.753489
,VideoCenteredNoDelay,335.931,199.8089,12.39961,0.006988525,5.809201
,VideoCenteredNoDelay,337.212,198.3523,12.23658,0.1172485,5.853413
,VideoCenteredNoDelay,339.0497,195.5589,12.02869,0.01873779,5.909079
,VideoCenteredNoDelay,339.9432,193.532,12.36929,-0.06286621,5.953438
,VideoCenteredNoDelay,341.4778,191.385,12.53279,0.1024475,6.008876
,VideoCenteredNoDelay,344.1855,188.7761,12.36429,0.3105774,6.053363
,VideoCenteredNoDelay,348.2032,185.935,11.24844,0.5244751,6.109024
,VideoCenteredNoDelay,351.5276,184.1041,10.13081,0.4573975,6.153213
,VideoCenteredNoDelay,355.2797,182.0253,8.100422,0.3226318,6.209163
,VideoCenteredNoDelay,357.4752,179.8094,6.075539,0.26474,6.25363
,VideoCenteredNoDelay,359.4597,177.4613,4.26182,0.1133118,6.308973
,VideoCenteredNoDelay,359.2267,175.8335,3.015384,-0.05743408,6.353606
,VideoCenteredNoDelay,359.7222,172.4685,1.920558,-0.2210999,6.409174
,VideoCenteredNoDelay,359.9404,169.7101,1.302722,-0.2238464,6.453596
,VideoCenteredNoDelay,0.6291611,166.4987,0.5784135,-0.6435547,6.509225
,VideoCenteredNoDelay,1.134968,164.3048,359.9369,230.9091,6.553535
,VideoCenteredNoDelay,1.513515,162.2863,358.4023,-0.4006042,6.609141
,VideoCenteredNoDelay,1.79563,160.9079,357.3875,-0.3494568,6.65361
,VideoCenteredNoDelay,1.345491,158.7758,356.4183,-0.3049011,6.709212
,VideoCenteredNoDelay,0.4511914,157.8483,356.3999,0.02792358,6.753443
,VideoCenteredNoDelay,357.9233,158.4977,357.0256,-0.3034058,6.80944
,VideoCenteredNoDelay,354.0028,160.1858,357.6483,-0.4307861,6.853484
,VideoCenteredNoDelay,350.3375,162.746,358.069,-0.1164551,6.909122
,VideoCenteredNoDelay,349.789,163.9263,358.3091,0.1037598,6.953559
,VideoCenteredNoDelay,349.9452,165.1505,358.4513,0.2614136,7.00913
,VideoCenteredNoDelay,350.2808,165.2011,359.0464,0.1082153,7.053583
,VideoCenteredNoDelay,348.9735,164.9786,359.6263,-0.2589111,7.109143
,VideoCenteredNoDelay,347.4863,164.6977,359.7227,-0.2459717,7.153673
,VideoCenteredNoDelay,346.1881,162.9804,0.9308673,-0.4818726,7.209347
,VideoCenteredNoDelay,345.8851,159.9359,2.697001,-0.3530884,7.254282
,VideoCenteredNoDelay,346.6027,154.9755,4.424755,-0.1979065,7.30923
,VideoCenteredNoDelay,347.5912,151.2176,4.814703,-0.0760498,7.35356
,VideoCenteredNoDelay,348.7972,147.882,4.543117,-0.0206604,7.409176
,VideoCenteredNoDelay,349.7448,146.0821,4.276832,0.07357788,7.45364
,VideoCenteredNoDelay,350.1956,144.8338,4.001006,-0.01177979,7.509332
,VideoCenteredNoDelay,350.4061,144.4435,3.768314,0.02163696,7.553703
,VideoCenteredNoDelay,350.547,144.5494,3.28348,0.03045654,7.608866
,VideoCenteredNoDelay,350.6337,144.7931,3.035788,0.06271362,7.653528
,VideoCenteredNoDelay,350.745,145.8011,2.812651,0.1421814,7.709127
,VideoCenteredNoDelay,350.8581,147.2108,2.370831,0.2261047,7.753406
,VideoCenteredNoDelay,351.4372,151.7277,0.9834234,0.6040649,7.80922
,VideoCenteredNoDelay,352.5978,157.0862,359.5869,0.5154419,7.853573
,VideoCenteredNoDelay,354.3534,161.6977,359.5481,0.3397217,7.909055
,VideoCenteredNoDelay,354.944,163.5493,359.6454,0.1774902,7.953526
,VideoCenteredNoDelay,355.285,164.1386,359.6667,0.0847168,8.008903
,VideoCenteredNoDelay,356.0988,165.7103,359.4341,0.2851563,8.053302
,VideoCenteredNoDelay,358.3039,167.2728,359.1606,0.3994141,8.108971
,VideoCenteredNoDelay,359.9605,167.6267,359.2817,0.2445068,8.153518
,VideoCenteredNoDelay,0.9486305,167.1839,359.3493,-0.02062988,8.209046
,VideoCenteredNoDelay,1.079093,166.5662,359.4226,-0.106842,8.253573
,VideoCenteredNoDelay,1.158814,166.1913,359.4554,0.009399414,8.309129
,VideoCenteredNoDelay,0.9695294,166.2446,359.6471,0.03070068,8.353908
,VideoCenteredNoDelay,0.6524993,166.6696,359.6821,0.02548218,8.409419
,VideoCenteredNoDelay,0.2651498,167.2778,359.6758,0.05984497,8.453629
,VideoCenteredNoDelay,359.391,168.7395,359.6837,-0.02728271,8.509213
,VideoCenteredNoDelay,358.2969,170.4588,359.8343,-0.01068115,8.55385
,VideoCenteredNoDelay,356.843,172.8096,359.9372,-0.04681396,8.60934
,VideoCenteredNoDelay,355.7457,174.4013,0.01935312,-139.1455,8.653724
,VideoCenteredNoDelay,353.1303,175.6427,0.403845,-0.5762024,8.70922
,VideoCenteredNoDelay,348.6985,176.7883,0.8749444,-1.01709,8.754993
,VideoCenteredNoDelay,341.8399,178.6132,1.315631,-1.007874,8.809335
,VideoCenteredNoDelay,337.5836,179.4492,1.598345,-0.7571716,8.853791
,VideoCenteredNoDelay,335.4253,179.1391,2.012599,-0.1953125,8.909244
,VideoCenteredNoDelay,335.3679,178.3625,2.278834,-0.040802,8.953529
,VideoCenteredNoDelay,336.176,178.1949,1.94711,0.221344,9.008737
,VideoCenteredNoDelay,336.3983,178.3951,1.600327,0.02813721,9.053415
,VideoCenteredNoDelay,336.9545,178.5544,1.491623,0.2010193,9.109309
,VideoCenteredNoDelay,338.462,178.4298,1.503712,0.3138123,9.153713
,VideoCenteredNoDelay,340.3618,177.8588,1.448928,0.2971191,9.209212
,VideoCenteredNoDelay,341.9784,177.5191,1.371513,0.376709,9.253754
,VideoCenteredNoDelay,344.4751,177.3594,1.367209,0.4557495,9.310719
,VideoCenteredNoDelay,346.736,177.3998,1.350035,0.4910278,9.353571
,VideoCenteredNoDelay,349.8128,177.4946,1.149542,0.5456848,9.40911
,VideoCenteredNoDelay,351.9762,177.3395,1.071082,0.4450073,9.453343
,VideoCenteredNoDelay,354.7808,177.1312,1.135822,0.510437,9.509467
,VideoCenteredNoDelay,356.8055,176.9973,1.192623,0.3451233,9.553445
,VideoCenteredNoDelay,358.276,176.6988,0.994372,0.2006226,9.609191
,VideoCenteredNoDelay,358.8369,176.4778,0.9418442,0.08206177,9.653561
,VideoCenteredNoDelay,359.1803,176.1369,0.9617952,-0.01989746,9.709066
,VideoCenteredNoDelay,359.5007,175.9548,0.9075477,0.08435059,9.753542
,VideoCenteredNoDelay,359.7643,175.7228,0.8580615,0.05657959,9.809047
,VideoCenteredNoDelay,359.8576,175.7159,0.8405837,0.04852295,9.853822
,VideoCenteredNoDelay,359.9497,175.7965,0.7623385,0.0319519,9.909173
,VideoCenteredNoDelay,359.9599,175.9036,0.7315021,0.007171631,9.953746
,VideoCenteredNoDelay,359.8914,175.993,0.6903983,0.006256104,10.00909
,VideoCenteredNoDelay,359.8082,175.9909,0.6847256,-0.02111816,10.05405
,VideoCenteredNoDelay,359.7376,176.0066,0.6460046,-0.00680542,10.10963
,VideoCenteredNoDelay,359.688,176.0472,0.648531,0.00100708,10.15377
,VideoCenteredNoDelay,359.6104,176.0985,0.6644695,-0.01184082,10.20943
,VideoCenteredNoDelay,359.4561,176.1072,0.67434,-0.02896118,10.25397
,VideoCenteredNoDelay,359.1757,176.0686,0.6799233,-0.03427124,10.30947
,VideoCenteredNoDelay,359.0178,175.9792,0.6802428,-0.03668213,10.35374
,VideoCenteredNoDelay,358.8734,175.8481,0.6966665,-0.03445435,10.40939
,VideoCenteredNoDelay,358.7752,175.7907,0.7216864,-0.01544189,10.45374
,VideoCenteredNoDelay,358.6601,175.7027,0.7375805,-0.02304077,10.50924
,VideoCenteredNoDelay,358.6082,175.6995,0.7436984,-0.01428223,10.55371
,VideoCenteredNoDelay,358.457,175.6821,0.7265601,-0.001922607,10.60958
,VideoCenteredNoDelay,358.3978,175.703,0.7029947,0.001739502,10.65389
,VideoCenteredNoDelay,358.2713,175.7024,0.7181631,-0.02990723,10.70924
,VideoCenteredNoDelay,358.1466,175.6475,0.7141528,-0.02279663,10.75382
,VideoCenteredNoDelay,358.0283,175.5995,0.6752949,-0.02319336,10.8097
,VideoCenteredNoDelay,357.9622,175.636,0.64731,-0.01849365,10.85387
,VideoCenteredNoDelay,357.8742,175.7317,0.6267413,-0.005645752,10.9095
,VideoCenteredNoDelay,357.7605,175.7099,0.6228632,-0.0534668,10.95388
,VideoCenteredNoDelay,357.5598,175.627,0.6502322,-0.08502197,11.00939
,VideoCenteredNoDelay,356.4904,175.0762,1.046595,-0.4842834,11.05399
,VideoCenteredNoDelay,351.24,172.1379,2.656595,-1.716156,11.10924
,VideoCenteredNoDelay,345.2509,168.5753,4.174533,-1.686493,11.15401
,VideoCenteredNoDelay,340.5655,165.373,5.588872,-0.7298279,11.20956
,VideoCenteredNoDelay,339.9754,165.5084,5.689929,0.08660889,11.25397
,VideoCenteredNoDelay,340.9358,167.4427,4.911399,0.4128723,11.3091
,VideoCenteredNoDelay,341.377,168.4357,4.539866,0.08184814,11.35368
,VideoCenteredNoDelay,341.1917,168.7649,4.065351,-0.0003662109,11.40928
,VideoCenteredNoDelay,341.2807,169.1611,3.641855,0.1276245,11.45374
,VideoCenteredNoDelay,341.6873,170.0038,3.304306,0.1401672,11.50904
,VideoCenteredNoDelay,341.9034,170.4971,3.237088,0.08782959,11.55352
,VideoCenteredNoDelay,341.8041,170.7513,3.222081,-0.01596069,11.60942
,VideoCenteredNoDelay,341.7322,170.8594,3.198385,-0.008789063,11.65357
,VideoCenteredNoDelay,341.5984,170.9414,3.136827,0.0111084,11.70925
,VideoCenteredNoDelay,341.632,171.2574,3.007924,0.06192017,11.75346
,VideoCenteredNoDelay,341.8149,171.6488,2.899366,0.07272339,11.80928
,VideoCenteredNoDelay,341.8984,171.739,2.840657,0.003173828,11.85349
,VideoCenteredNoDelay,341.8412,171.7589,2.730085,-0.003997803,11.9091
,VideoCenteredNoDelay,341.8365,171.915,2.569271,0.001739502,11.95363
,VideoCenteredNoDelay,341.8361,172.0954,2.415398,0.01196289,12.00928
,VideoCenteredNoDelay,341.8504,172.2607,2.279567,0.05566406,12.0538
,VideoCenteredNoDelay,341.8111,172.5819,2.085264,0.02883911,12.10927
,VideoCenteredNoDelay,341.8091,173.0332,1.840104,0.05047607,12.1534
,VideoCenteredNoDelay,341.8034,173.717,1.578448,0.06802368,12.20927
,VideoCenteredNoDelay,341.745,174.6516,1.524682,0.134613,12.25362
,VideoCenteredNoDelay,341.6271,177.145,0.859538,0.269165,12.30925
,VideoCenteredNoDelay,342.1311,180.6781,0.005731598,0.6939392,12.35369
,VideoCenteredNoDelay,344.2361,187.8091,358.2597,0.6806641,12.40928
,VideoCenteredNoDelay,348.0529,194.8577,356.7119,1.140198,12.45364
,VideoCenteredNoDelay,352.5955,202.3849,355.3524,0.8713379,12.50947
,VideoCenteredNoDelay,355.0076,206.7976,354.7626,0.5996094,12.55363
,VideoCenteredNoDelay,357.6164,212.6805,353.5561,0.7305908,12.60899
,VideoCenteredNoDelay,1.256491,220.0234,351.9776,0.6983948,12.65399
,VideoCenteredNoDelay,8.337777,232.1093,350.3656,1.23764,12.70918
,VideoCenteredNoDelay,15.03669,244.3054,350.0244,1.962311,12.75382
,VideoCenteredNoDelay,22.35242,260.6267,352.7334,2.565643,12.80942
,VideoCenteredNoDelay,27.07262,273.6385,356.3771,2.892975,12.85376
,VideoCenteredNoDelay,27.46205,288.8044,359.3223,2.83075,12.90969
,VideoCenteredNoDelay,25.49672,300.2086,1.299407,2.557495,12.95423
,VideoCenteredNoDelay,18.67424,309.6812,3.11193,1.570801,13.00985
,VideoCenteredNoDelay,10.93734,314.2047,4.589202,0.8328552,13.0543
,VideoCenteredNoDelay,3.97629,316.4054,6.027182,0.1139221,13.10983
,VideoCenteredNoDelay,0.4985634,317.2592,6.682031,0.2849731,13.15443
,VideoCenteredNoDelay,359.6238,318.6061,5.591308,0.145752,13.20988
,VideoCenteredNoDelay,1.272734,319.9393,4.583673,0.3713684,13.25437
,VideoCenteredNoDelay,5.028362,321.7791,3.213746,0.4269409,13.3099
,VideoCenteredNoDelay,9.725759,323.8045,2.611164,0.5788269,13.35453
,VideoCenteredNoDelay,17.35678,325.5568,2.242289,0.1369019,13.40984
,VideoCenteredNoDelay,21.91393,322.8697,3.774264,-0.8691101,13.45449
,VideoCenteredNoDelay,18.76662,312.377,3.330578,-2.007202,13.50967
,VideoCenteredNoDelay,15.85439,304.5905,1.870067,-2.031128,13.55451
,VideoCenteredNoDelay,13.8921,291.7101,359.7906,168.2471,13.60994
,VideoCenteredNoDelay,10.83482,278.4953,358.8454,-2.342194,13.65436
,VideoCenteredNoDelay,6.481102,264.3254,358.3214,-2.175415,13.70006
,VideoCenteredNoDelay,1.1764,247.6284,358.1343,-1.881775,13.75448
,VideoCenteredNoDelay,359.4066,234.3921,357.7672,-1.072632,13.80974
,VideoCenteredNoDelay,359.6363,226.226,358.079,-0.6558228,13.85429
,VideoCenteredNoDelay,359.7963,218.7311,358.7339,-0.4265747,13.90963
,VideoCenteredNoDelay,359.8958,215.0424,358.9896,-0.2072144,13.95403
,VideoCenteredNoDelay,0.1258349,213.2605,359.1808,-0.00994873,14.01047
,VideoCenteredNoDelay,0.1659712,212.9851,359.2713,-0.00201416,14.05389
,VideoCenteredNoDelay,0.1494992,212.7741,359.3363,-0.07293701,14.10962
,VideoCenteredNoDelay,0.1377039,212.4031,359.2848,-0.07180786,14.15396
,VideoCenteredNoDelay,359.4207,212.0041,359.4231,-0.1278076,14.20943
,VideoCenteredNoDelay,358.8261,211.8744,359.6425,-0.04943848,14.25569
,VideoCenteredNoDelay,358.1793,212.1842,0.4397739,0.005218506,14.30956
,VideoCenteredNoDelay,357.9461,213.0632,0.9603247,0.09680176,14.35392
,VideoCenteredNoDelay,357.5785,214.3,1.432187,0.004333496,14.40948
,VideoCenteredNoDelay,357.3671,214.6984,1.727224,0.001342773,14.45384
,VideoCenteredNoDelay,357.1261,214.59,2.074721,-0.1151123,14.5104
,VideoCenteredNoDelay,356.8046,214.2171,2.366216,-0.09606934,14.5539
,VideoCenteredNoDelay,356.7591,214.0747,2.345419,0.02279663,14.60972
,VideoCenteredNoDelay,356.8101,213.9688,2.03523,0.01651001,14.65396
,VideoCenteredNoDelay,356.9421,213.9734,1.710684,-0.01226807,14.7097
,VideoCenteredNoDelay,357.1305,214.3763,1.368648,0.06307983,14.75394
,VideoCenteredNoDelay,356.9546,215.6217,1.252405,0.08334351,14.81064
