subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time stamp
Martes6,VideoCenteredNoDelay,0,0,0,0,-0.0003139115
Martes6,VideoCenteredNoDelay,13.71838,3.418904,7.134911,-0.03846645,0.03968609
Martes6,VideoCenteredNoDelay,13.57926,3.383464,7.020995,-0.08454418,0.08708334
Martes6,VideoCenteredNoDelay,13.50218,3.376758,7.007832,-0.03586769,0.132809
Martes6,VideoCenteredNoDelay,13.36857,3.376948,6.975461,-0.02651501,0.1812146
Martes6,VideoCenteredNoDelay,13.18109,3.350501,6.912597,-0.02865601,0.2384084
Martes6,VideoCenteredNoDelay,13.0415,3.30646,6.857562,-0.03182793,0.2833026
Martes6,VideoCenteredNoDelay,12.82233,3.295657,6.761524,-0.03712654,0.3386413
Martes6,VideoCenteredNoDelay,12.53204,3.24042,6.602739,-0.08449173,0.3834734
Martes6,VideoCenteredNoDelay,12.13099,3.169671,6.382574,-0.0579567,0.4386122
Martes6,VideoCenteredNoDelay,11.81363,3.150719,6.132274,-0.1016455,0.4823699
Martes6,VideoCenteredNoDelay,11.56497,3.281345,5.90962,0.005634308,0.5394065
Martes6,VideoCenteredNoDelay,11.59003,3.350226,5.837036,0.002996445,0.5814804
Martes6,VideoCenteredNoDelay,11.99539,3.226377,4.84485,-0.05822754,0.6369179
Martes6,VideoCenteredNoDelay,13.11213,2.635682,4.413925,0.2940674,0.6823283
Martes6,VideoCenteredNoDelay,18.92906,2.7845,0.5209777,1.335146,0.7377065
Martes6,VideoCenteredNoDelay,25.762,2.995471,0.3477479,-334.4013,0.7824301
Martes6,VideoCenteredNoDelay,24.87139,1.637403,0.04708173,-335.8222,0.8375974
Martes6,VideoCenteredNoDelay,24.73192,1.484487,0.3207409,0.005048752,0.882877
Martes6,VideoCenteredNoDelay,23.81268,2.587253,1.283647,-0.05766869,0.9365366
Martes6,VideoCenteredNoDelay,21.5092,3.935313,2.529384,-0.8391819,0.9814515
Martes6,VideoCenteredNoDelay,17.21056,3.730279,1.007847,-0.5717945,1.036059
Martes6,VideoCenteredNoDelay,14.78196,5.134728,359.909,-0.0736084,1.081221
Martes6,VideoCenteredNoDelay,11.27814,4.935491,0.2531531,-0.6538305,1.135691
Martes6,VideoCenteredNoDelay,9.121458,3.915252,0.3831574,-0.6295414,1.180971
Martes6,VideoCenteredNoDelay,6.48558,2.245238,0.2168251,-0.620296,1.23602
Martes6,VideoCenteredNoDelay,5.797746,1.153663,0.2911464,0.0855217,1.280182
Martes6,VideoCenteredNoDelay,6.644831,1.36698,359.9767,0.02438354,1.335593
Martes6,VideoCenteredNoDelay,6.58522,1.054561,0.1294277,-353.3604,1.38001
Martes6,VideoCenteredNoDelay,5.792971,1.369573,359.5272,-0.2148132,1.434056
Martes6,VideoCenteredNoDelay,4.259686,1.440607,359.1645,0.004272461,1.490968
Martes6,VideoCenteredNoDelay,3.817652,1.576549,358.786,-0.09518433,1.533929
Martes6,VideoCenteredNoDelay,3.988412,2.182998,358.4103,-0.0617981,1.589657
Martes6,VideoCenteredNoDelay,3.85829,2.419289,358.2456,-0.0463562,1.635121
Martes6,VideoCenteredNoDelay,3.473333,2.504624,358.1933,0.04046631,1.690657
Martes6,VideoCenteredNoDelay,3.758282,2.476692,358.1678,-0.03778076,1.733765
Martes6,VideoCenteredNoDelay,3.655818,2.947713,357.4601,-0.1315918,1.789804
Martes6,VideoCenteredNoDelay,3.709015,3.412348,357.0372,-0.05493164,1.833357
Martes6,VideoCenteredNoDelay,4.193871,3.77372,356.9501,-0.02359009,1.879729
Martes6,VideoCenteredNoDelay,3.998728,4.275117,357.0941,0.01696777,1.933111
Martes6,VideoCenteredNoDelay,3.46037,4.693901,356.998,-0.01867676,1.989598
Martes6,VideoCenteredNoDelay,3.313319,5.389705,356.6743,-0.1768188,2.034012
Martes6,VideoCenteredNoDelay,1.72887,6.983299,355.5064,-0.1626892,2.090605
Martes6,VideoCenteredNoDelay,0.6020812,7.926767,355.5709,0.1065063,2.133837
Martes6,VideoCenteredNoDelay,0.2803374,8.45846,356.1304,0.1069336,2.189794
Martes6,VideoCenteredNoDelay,1.116639,8.700475,356.0236,0.003143311,2.233941
Martes6,VideoCenteredNoDelay,3.658183,8.49702,356.217,0.0506897,2.289461
Martes6,VideoCenteredNoDelay,5.994605,7.670622,356.881,0.1928101,2.332676
Martes6,VideoCenteredNoDelay,7.331215,6.443701,357.3676,0.07388306,2.38973
Martes6,VideoCenteredNoDelay,7.634471,5.894765,357.5676,0.009185791,2.433502
Martes6,VideoCenteredNoDelay,6.776641,5.71761,357.2544,0.03216553,2.489835
Martes6,VideoCenteredNoDelay,7.666332,5.243153,357.9928,0.2219543,2.533235
Martes6,VideoCenteredNoDelay,9.932887,4.194452,359.1332,0.1581116,2.589087
Martes6,VideoCenteredNoDelay,10.2166,3.399524,359.4945,0.06811523,2.632659
Martes6,VideoCenteredNoDelay,9.933478,2.710955,359.6552,-0.00213623,2.689697
Martes6,VideoCenteredNoDelay,10.28252,2.49745,359.6143,0.04101563,2.734186
Martes6,VideoCenteredNoDelay,11.29495,2.288063,359.4905,-0.03973389,2.789665
Martes6,VideoCenteredNoDelay,12.42219,2.318831,359.0978,-0.081604,2.833613
Martes6,VideoCenteredNoDelay,13.05686,2.343355,359.1803,0.07836914,2.889491
Martes6,VideoCenteredNoDelay,13.62895,2.122321,359.828,0.1911621,2.933537
Martes6,VideoCenteredNoDelay,15.13756,1.740224,0.8286913,0.30898,2.989052
Martes6,VideoCenteredNoDelay,15.63461,1.660402,1.126999,0.1474695,3.030831
Martes6,VideoCenteredNoDelay,15.6662,1.851158,1.135231,-0.1501045,3.08288
Martes6,VideoCenteredNoDelay,15.2425,2.235225,1.364686,-0.1304626,3.136771
Martes6,VideoCenteredNoDelay,14.51977,2.424901,1.580777,-0.3818369,3.179714
Martes6,VideoCenteredNoDelay,13.33924,2.07654,1.802154,-0.1983795,3.234397
Martes6,VideoCenteredNoDelay,12.43365,1.901142,1.712143,-0.2107887,3.289787
Martes6,VideoCenteredNoDelay,11.95454,2.167228,1.432875,-0.08176708,3.333396
Martes6,VideoCenteredNoDelay,11.43025,2.514718,1.273725,-0.0796833,3.388727
Martes6,VideoCenteredNoDelay,11.66198,2.778423,1.09047,0.1586781,3.438421
Martes6,VideoCenteredNoDelay,12.13298,2.952701,0.7932518,-0.03054714,3.480531
Martes6,VideoCenteredNoDelay,12.45369,3.429903,0.6746832,0.02603817,3.535934
Martes6,VideoCenteredNoDelay,12.42049,3.730216,0.6933993,0.08400536,3.591012
Martes6,VideoCenteredNoDelay,13.01979,4.354023,0.4211108,0.1903267,3.63312
Martes6,VideoCenteredNoDelay,13.23654,4.989255,0.03065119,-0.0325222,3.684407
Martes6,VideoCenteredNoDelay,12.93412,4.70384,0.2944434,-0.1766119,3.736494
Martes6,VideoCenteredNoDelay,12.22743,4.597908,359.3895,-0.3244019,3.790003
Martes6,VideoCenteredNoDelay,11.61957,5.032574,358.4995,-0.2076416,3.834949
Martes6,VideoCenteredNoDelay,10.92653,6.357306,358.3288,0.04345703,3.889858
Martes6,VideoCenteredNoDelay,10.70138,7.110432,358.7465,0.1259766,3.933244
Martes6,VideoCenteredNoDelay,10.00811,7.481424,359.4158,0.07086182,3.983241
Martes6,VideoCenteredNoDelay,9.1571,7.571515,359.5243,0.0269165,4.035989
Martes6,VideoCenteredNoDelay,9.418481,7.515658,359.6205,0.05944824,4.080103
Martes6,VideoCenteredNoDelay,9.742551,7.415675,359.8327,0.05163574,4.133464
Martes6,VideoCenteredNoDelay,10.08883,7.430218,0.4131686,0.1501083,4.188175
Martes6,VideoCenteredNoDelay,10.65207,7.680964,1.040875,0.2182894,4.23119
Martes6,VideoCenteredNoDelay,11.56218,8.045344,1.862346,0.2007017,4.281455
Martes6,VideoCenteredNoDelay,12.04686,7.43188,3.06743,0.01704597,4.33658
Martes6,VideoCenteredNoDelay,12.58668,5.731066,4.105275,0.06273079,4.390657
Martes6,VideoCenteredNoDelay,13.17445,3.315949,4.672406,-0.09478664,4.433847
Martes6,VideoCenteredNoDelay,13.0603,359.8074,4.258554,346.227,4.488419
Martes6,VideoCenteredNoDelay,13.0993,357.5893,3.671698,-0.4548035,4.534038
Martes6,VideoCenteredNoDelay,13.05855,355.4894,3.072547,-0.3813782,4.58504
Martes6,VideoCenteredNoDelay,13.6962,353.7608,2.515801,-0.3577576,4.637441
Martes6,VideoCenteredNoDelay,13.67034,352.3542,2.08771,-0.3552856,4.692161
Martes6,VideoCenteredNoDelay,13.77475,350.8069,1.917337,-0.4056396,4.734727
Martes6,VideoCenteredNoDelay,13.68283,348.7666,1.974679,-0.4292297,4.789804
Martes6,VideoCenteredNoDelay,13.871,346.9875,1.760379,-0.5258179,4.833371
Martes6,VideoCenteredNoDelay,13.48692,343.2881,0.8430084,-1.456787,4.894134
Martes6,VideoCenteredNoDelay,13.46237,339.5406,359.9488,153.2893,4.936248
Martes6,VideoCenteredNoDelay,13.44386,335.856,359.2148,-0.9294128,4.980808
Martes6,VideoCenteredNoDelay,13.09701,330.2086,358.3765,-0.8454285,5.034631
Martes6,VideoCenteredNoDelay,12.62833,325.6431,358.247,-0.4897156,5.08956
Martes6,VideoCenteredNoDelay,12.29323,323.1985,358.2343,-0.3414001,5.131452
Martes6,VideoCenteredNoDelay,11.68687,321.2569,358.369,-0.1783142,5.180628
Martes6,VideoCenteredNoDelay,10.55428,320.6363,358.5231,-0.03274536,5.235942
Martes6,VideoCenteredNoDelay,8.424562,319.9236,359.3771,-0.02056885,5.289113
Martes6,VideoCenteredNoDelay,5.923658,318.9435,0.09477467,-162.1654,5.333962
Martes6,VideoCenteredNoDelay,2.325604,317.9511,0.8284214,-0.3919678,5.388645
Martes6,VideoCenteredNoDelay,359.1384,317.3243,1.511994,-0.7170715,5.431142
Martes6,VideoCenteredNoDelay,354.1446,316.5314,2.713843,-0.8815002,5.481474
Martes6,VideoCenteredNoDelay,349.7871,316.4583,3.515325,-0.6848145,5.536314
Martes6,VideoCenteredNoDelay,345.4982,317.0229,3.527076,-0.4950562,5.589777
Martes6,VideoCenteredNoDelay,343.0649,317.7939,3.405088,-0.1986084,5.634354
Martes6,VideoCenteredNoDelay,341.0209,319.3378,3.004144,-0.007202148,5.688483
Martes6,VideoCenteredNoDelay,339.9603,321.3981,2.454535,0.2922668,5.732088
Martes6,VideoCenteredNoDelay,338.456,325.2346,1.738411,0.6978455,5.782344
Martes6,VideoCenteredNoDelay,337.4602,330.1534,0.4699576,0.7153625,5.835739
Martes6,VideoCenteredNoDelay,336.9482,336.9764,358.9699,0.5215454,5.888594
Martes6,VideoCenteredNoDelay,336.205,342.0699,357.6382,0.3654175,5.932359
Martes6,VideoCenteredNoDelay,335.9525,347.9013,355.4692,0.538269,5.985835
Martes6,VideoCenteredNoDelay,336.8117,352.162,354.3452,0.01269531,6.037079
Martes6,VideoCenteredNoDelay,338.1844,355.9966,353.5475,0.4368896,6.089273
Martes6,VideoCenteredNoDelay,339.2198,357.6174,353.2163,0.3184204,6.13472
Martes6,VideoCenteredNoDelay,340.9182,358.882,353.2242,0.3171997,6.188098
Martes6,VideoCenteredNoDelay,341.6867,359.8394,353.3244,0.232666,6.231254
Martes6,VideoCenteredNoDelay,343.0332,1.070524,353.3653,0.2380676,6.283692
Martes6,VideoCenteredNoDelay,344.4644,2.078621,353.2475,0.2829285,6.336637
Martes6,VideoCenteredNoDelay,346.7548,3.42203,353.5417,0.7410583,6.389522
Martes6,VideoCenteredNoDelay,348.5658,4.590607,353.9911,0.4109497,6.433653
Martes6,VideoCenteredNoDelay,350.9353,5.694634,354.5802,0.3511353,6.485482
Martes6,VideoCenteredNoDelay,353.0167,6.505009,354.8147,0.001922607,6.537436
Martes6,VideoCenteredNoDelay,355.4988,7.631838,355.0137,0.3571777,6.589601
Martes6,VideoCenteredNoDelay,357.2025,8.707117,355.4547,0.3128662,6.633179
Martes6,VideoCenteredNoDelay,356.9776,10.07435,356.0004,-0.08493042,6.688995
Martes6,VideoCenteredNoDelay,357.0773,11.00461,356.0608,0.08575439,6.739686
Martes6,VideoCenteredNoDelay,358.8043,11.64912,355.6731,0.2243042,6.781433
Martes6,VideoCenteredNoDelay,0.391149,12.14416,355.6415,0.04699707,6.835754
Martes6,VideoCenteredNoDelay,2.496679,13.59701,355.6005,-0.015625,6.887977
Martes6,VideoCenteredNoDelay,3.275515,15.58977,355.7745,0.06906128,6.930128
Martes6,VideoCenteredNoDelay,3.375354,17.12485,356.0321,-0.03875732,6.98326
Martes6,VideoCenteredNoDelay,4.074512,19.47112,355.9633,0.006896973,7.035013
Martes6,VideoCenteredNoDelay,2.896659,21.50587,355.9649,0.0506897,7.08003
Martes6,VideoCenteredNoDelay,2.249102,23.67913,355.9088,0.002868652,7.132839
Martes6,VideoCenteredNoDelay,1.564112,25.46575,356.7596,0.2148438,7.197923
Martes6,VideoCenteredNoDelay,0.269715,25.85559,356.8686,0.002960205,7.230217
Martes6,VideoCenteredNoDelay,354.1777,26.00373,354.3419,-1.198639,7.281898
Martes6,VideoCenteredNoDelay,349.2271,26.43786,352.5939,-0.7394409,7.335507
Martes6,VideoCenteredNoDelay,346.7022,26.21385,352.8887,-0.214447,7.380072
Martes6,VideoCenteredNoDelay,345.3772,23.85453,354.6538,0.02844238,7.433053
Martes6,VideoCenteredNoDelay,344.2279,21.83173,354.2468,-0.9099426,7.488458
Martes6,VideoCenteredNoDelay,343.5192,20.44141,355.1145,0.1461792,7.532944
